"","RespondentID","Have you seen any of the 6 films in the Star Wars franchise?","Do you consider yourself to be a fan of the Star Wars film franchise?","Which of the following Star Wars films have you seen? Please select all that apply.","X5","X6","X7","X8","X9","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","Han Solo","Luke Skywalker","Princess Leia Organa","Anakin Skywalker","Obi Wan Kenobi","Emperor Palpatine","Darth Vader","Lando Calrissian","Boba Fett","C-3P0","R2 D2","Jar Jar Binks","Padme Amidala","Yoda","Which character shot first?","Are you familiar with the Expanded Universe?","Do you consider yourself to be a fan of the Expanded Universe?ξ","Do you consider yourself to be a fan of the Star Trek franchise?","Gender","Age","Household Income","Education","Location (Census Region)","seen_films"
"291",3289901633,"Yes","No","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","4","6","2","1","3","Very favorably","Very favorably","Very favorably","Very unfavorably","Somewhat favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Very unfavorably","Unfamiliar (N/A)","Somewhat unfavorably","Somewhat unfavorably","Very unfavorably","Unfamiliar (N/A)","Somewhat favorably","I don't understand this question","No",NA,"No","Female","30-44","$150,000+","Graduate degree","Middle Atlantic",6
"292",3289897826,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","4","6","3","1","2","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat unfavorably","Somewhat unfavorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Han","No",NA,"Yes","Male","> 60","$25,000 - $49,999","Some college or Associate degree","South Atlantic",6
"293",3289896565,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","3","1","2","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Somewhat unfavorably","Very favorably","Han","Yes","No","Yes","Female","30-44","$25,000 - $49,999","Graduate degree","West South Central",6
"294",3289895732,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","1","2","3","4","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Somewhat unfavorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Very favorably","Han","Yes","Yes","Yes","Female","18-29","$25,000 - $49,999","Graduate degree","Pacific",6
"295",3289888015,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Yes","No","No","Female","30-44","$50,000 - $99,999","Graduate degree","Pacific",6
"296",3289878528,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","1","2","3","Very favorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Greedo","No",NA,"No","Female","30-44","$50,000 - $99,999","Bachelor degree","Mountain",6
"297",3289877093,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","5","6","1","2","3","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Greedo","No",NA,"Yes","Male","45-60","$100,000 - $149,999","Graduate degree","West South Central",6
"298",3289874408,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","3","2","1","4","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Very favorably","Very favorably","Han","Yes","No","Yes","Male","30-44","$50,000 - $99,999","Less than high school degree","New England",6
"299",3289868197,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","3","4","5","6","2","1","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","I don't understand this question","Yes","No","Yes","Male","> 60","$50,000 - $99,999","Some college or Associate degree","West South Central",6
"300",3289856887,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","6","5","1","2","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very unfavorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very unfavorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Greedo","No",NA,"No","Female","> 60",NA,"Graduate degree","Middle Atlantic",6
"301",3289855873,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","4","3","6","1","2","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Han","No",NA,"Yes","Female","18-29","$50,000 - $99,999","Some college or Associate degree","Middle Atlantic",6
"302",3289847932,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","2","1","6","3","4","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Very favorably","Han","Yes","Yes","No","Male","18-29","$25,000 - $49,999","Some college or Associate degree","East North Central",6
"303",3289843973,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","3","2","5","1","4","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"304",3289835282,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","3","6","5","4","1","2","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Very unfavorably","Somewhat unfavorably","Very favorably","Han","No",NA,"Yes","Male","> 60","$50,000 - $99,999","Some college or Associate degree","West North Central",6
"305",3289829982,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","5","4","1","3","2","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very unfavorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Greedo","No",NA,"Yes","Female","30-44","$0 - $24,999","Some college or Associate degree","East North Central",6
"306",3289821310,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","1","2","3","4","5","6","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","I don't understand this question","No",NA,"Yes","Female","> 60","$0 - $24,999","Some college or Associate degree","East North Central",6
"307",3289815685,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","1","2","3","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Very favorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very unfavorably","Very favorably","Very favorably","Han","No",NA,"Yes","Male","30-44","$25,000 - $49,999","Bachelor degree","West North Central",6
"308",3289809469,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","4","5","6","2","1","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","Han","Yes","No","No","Male","30-44","$50,000 - $99,999","Some college or Associate degree","West South Central",6
"309",3289804326,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","6","4","1","2","3","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Han","No",NA,"Yes","Male","45-60","$25,000 - $49,999","Graduate degree","East South Central",6
"310",3289804031,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","5","4","1","2","3","6","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Somewhat favorably","Unfamiliar (N/A)","Somewhat favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","I don't understand this question","No",NA,"Yes","Female","45-60","$50,000 - $99,999","Some college or Associate degree","Pacific",6
"311",3289798759,"Yes","Yes","Star Wars: Episode I  The Phantom Menace","Star Wars: Episode II  Attack of the Clones","Star Wars: Episode III  Revenge of the Sith","Star Wars: Episode IV  A New Hope","Star Wars: Episode V The Empire Strikes Back","Star Wars: Episode VI Return of the Jedi","6","4","5","1","2","3","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Somewhat unfavorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very unfavorably","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Han","Yes","Yes","No","Male","30-44",NA,"Some college or Associate degree","East North Central",6
